stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
6258,56198,WB MARINE DR NS DOLPHIN ST,MARINE DR @ DOLPHIN ST,49.019004,-122.797676,ZN 99, ,0,
6259,56199,WB MARINE DR AT 15100 BLOCK,MARINE DR @ 15100 BLOCK,49.020509,-122.802640,ZN 99, ,0,
6260,56200,WB MARINE DR FS MARTIN ST,MARINE DR @ MARTIN ST,49.021568,-122.806392,ZN 99, ,0,
6261,56201,WB MARINE DR FS VIDAL ST,MARINE DR @ VIDAL ST,49.022354,-122.808973,ZN 99, ,0,
6262,56202,WB MARINE DR FS OXFORD ST,MARINE DR @ OXFORD ST,49.023532,-122.812873,ZN 99, ,0,
6263,56203,WB MARINE DR FS ANDERSON ST,MARINE DR @ ANDERSON ST,49.024319,-122.815499,ZN 99, ,0,
6264,56204,WB MARINE DR FS BAY ST,MARINE DR @ BAY ST,49.024834,-122.818098,ZN 99, ,0,
6267,56207,WB MARINE DR FS NICHOL RD,MARINE DR @ NICHOL RD,49.027591,-122.834900,ZN 99, ,0,
6268,56208,WB MARINE DR AT 13800 BLOCK,MARINE DR @ 13800 BLOCK,49.027422,-122.839851,ZN 99, ,0,
6269,56209,WB MARINE DR NS BERGSTROM RD,MARINE DR @ BERGSTROM RD,49.027238,-122.845177,ZN 99, ,0,
6270,56210,WB MARINE DR AT 13400 BLOCK,MARINE DR @ 13400 BLOCK,49.027116,-122.848577,ZN 99, ,0,
6271,56211,WB MARINE DR NS 133A ST,MARINE DR @ 133A ST,49.027026,-122.851725,ZN 99, ,0,
6272,56212,WB MARINE DR FS 132B ST,MARINE DR @ 132B ST,49.026905,-122.854900,ZN 99, ,0,
6273,56213,WB MARINE DR FS 131 ST,MARINE DR @ 131 ST,49.026796,-122.859627,ZN 99, ,0,
6277,56217,NB 130 ST FS 14 AVE,130 ST @ 14 AVE,49.028099,-122.861938,ZN 99, ,0,
6278,56218,NB 130 ST FS 15 AVE,130 ST @ 15 AVE,49.029893,-122.861923,ZN 99, ,0,
11330,56197,WB MARINE DR FS BALSAM ST,MARINE DR @ BALSAM ST,49.017925,-122.794241,ZN 99, ,0,
6265,56205,WB MARINE DR FS MAGDALEN CRES,MARINE DR @ MAGDALEN CRES,49.025862,-122.823448,ZN 99, ,0,
9050,58498,WB MARINE DR FS KERFOOT RD,MARINE DR @ KERFOOT RD,49.026328,-122.825969,ZN 99, ,0,
6266,56206,WB MARINE DR NS BISHOP RD,MARINE DR @ BISHOP RD,49.026718,-122.830276,ZN 99, ,0,
7712,57639,NB 226 ST FS LOUGHEED HWY,226 ST @ LOUGHEED HWY,49.217426,-122.596206,ZN 99, ,0,
11034,59206,WB 104 AVE FS 244 ST,104 AVE @ 244 ST,49.191348,-122.548548,ZN 99, ,0,
11028,59158,WB 104 AVE NS 240 ST,104 AVE @ 240 ST,49.191399,-122.555848,ZN 99, ,0,
9671,59161,NB 240 ST FS MCCLURE DR,240 ST @ MCCLURE DR,49.197237,-122.556618,ZN 99, ,0,
9673,59163,WB KANAKA WAY FS 240 ST,112 AVE @ 240 ST,49.205870,-122.557777,ZN 99, ,0,
9674,59165,WB KANAKA WAY NS 238 ST,KANAKA WAY @ 238 ST,49.204757,-122.562498,ZN 99, ,0,
9675,59167,WB KANAKA WAY FS CREEKSIDE ST,KANAKA WAY @ CREEKSIDE ST,49.204272,-122.566817,ZN 99, ,0,
10608,59841,NB 240 ST FS 109 AVE-,240 ST @ 109 AVE,49.200431,-122.556568,ZN 99, ,0,
9635,59208,WB 104 AVE FS 245 ST,104 AVE @ 245 ST,49.191350,-122.543301,ZN 99, ,0,
7963,57888,SB TAMARACK LANE FS 106 AVE,TAMARACK LANE @ 106 AVE,49.195829,-122.564724,ZN 99, ,0,
7962,57887,SB TAMARACK LANE NS 108 AVE,TAMARACK LANE @ 108 AVE,49.198696,-122.567868,ZN 99, ,0,
7961,57886,SB TAMARACK LANE AT 108B AVE,TAMARACK LANE @ 108B AVE,49.199935,-122.570550,ZN 99, ,0,
7960,57885,EB TAMARACK LANE FS LOUGHEED HWY,TAMARACK LANE @ LOUGHEED HWY,49.201159,-122.577631,ZN 99, ,0,
9652,59224,SB 222 ST FS DEWDNEY TRUNK RD,222 ST @ DEWDNEY TRUNK RD,49.219947,-122.607103,ZN 99, ,0,
9653,59222,SB 222 ST FS 119 AVE,222 ST @ 119 AVE,49.218750,-122.607135,ZN 99, ,0,
9654,59221,SB 222 ST FS SELKIRK AVE,222 ST @ SELKIRK AVE,49.217633,-122.607159,ZN 99, ,0,
9656,59213,EB 116 AVE NS BURNETT ST,116 AVE @ BURNETT ST,49.211983,-122.589345,ZN 99, ,0,
9657,59217,WB 105 AVE AT 23500 BLOCK,105 AVE @ 23500 BLOCK,49.194327,-122.567506,ZN 99, ,0,
9662,59199,EB 102 AVE FS 241A ST,102 AVE @ 241A ST,49.187431,-122.552135,ZN 99, ,0,
9661,59156,EB 102 AVE FS 243 ST,102 AVE @ 243 ST,49.187413,-122.548846,ZN 99, ,0,
9663,59201,EB 102 AVE NS 244 ST,102 AVE @ 244 ST,49.187391,-122.546162,ZN 99, ,0,
10888,61061,HANEY PLACE BAY 4,HANEY PLACE @ BAY 4,49.219453,-122.596658,ZN 99, ,0,
11439,59907,SB LOUGHEED HWY FS 116 AVE,LOUGHEED HWY @ 116 AVE,49.212038,-122.586191,ZN 99, ,0,
11514,61247,EB 102 AVE NS 242B ST,102 AVE @ 242B ST,49.187396,-122.550391,ZN 99, ,0,
7964,57889,WB 105 AVE AT 23400 BLOCK,105 AVE @ 23400 BLOCK,49.193509,-122.569988,ZN 99, ,0,
8921,58542,SB 208 ST NS 42 AVE,208 ST @ 42 AVE,49.078520,-122.647390,ZN 99, ,0,
7185,57115,WB 36 AVE FS 202A ST,36 AVE @ 202A ST,49.067459,-122.663166,ZN 99, ,0,
8930,58543,WB 42 AVE FS 207 ST,42 AVE @ 207 ST,49.078351,-122.651221,ZN 99, ,0,
8931,58544,WB 42 AVE FS 205A ST,42 AVE @ 205A ST,49.078349,-122.655235,ZN 99, ,0,
8932,58545,SB 204 ST FS 42 AVE,204 ST @ 42 AVE,49.077790,-122.658432,ZN 99, ,0,
8933,58546,SB 204 ST NS 40 AVE,204 ST @ 40 AVE,49.075029,-122.658583,ZN 99, ,0,
8934,58547,SB 204 ST FS 38A AVE,204 ST @ 38A AVE,49.071407,-122.658582,ZN 99, ,0,
8935,58548,SB 204 ST NS 36 AVE,204 ST @ 36 AVE,49.067794,-122.658571,ZN 99, ,0,
8941,58554,EB MICHAUD CRES FS 200 ST,MICHAUD CRES @ 200 ST,49.100662,-122.668233,ZN 99, ,0,
10737,60861,NB 201A ST FS MICHAUD CRES,201A ST @ MICHAUD CRES,49.102443,-122.664137,ZN 99, ,0,
7076,57008,NB 203 ST FS GRADE CRES,203 ST @ GRADE CRES,49.090219,-122.659701,ZN 99, ,0,
7077,57009,NB 203 ST FS 50 AVE,203 ST @ 50 AVE,49.094317,-122.659834,ZN 99, ,0,
7169,57100,WB 53 AVE FS 203 ST,53 AVE @ 203 ST,49.098522,-122.660365,ZN 99, ,0,
7170,57101,WB 53 AVE NS 201A ST,53 AVE @ 201A ST,49.098532,-122.663845,ZN 99, ,0,
7260,57189,NB GLOVER RD FS EASTLEIGH CRES,GLOVER RD @ EASTLEIGH CRES,49.107408,-122.651477,ZN 99, ,0,
7261,57190,NB GLOVER RD FS KWANTLEN CRES,GLOVER RD @ KWANTLEN CRES,49.110689,-122.647152,ZN 99, ,0,
7263,57192,NB GLOVER RD AT WORRELL CRES,GLOVER RD @ WORRELL CRES,49.123918,-122.628348,ZN 99, ,0,
7265,57194,NB GLOVER RD FS 216 ST,GLOVER RD @ 216 ST,49.126768,-122.624155,ZN 99, ,0,
7266,57195,NB GLOVER RD NS SMITH CRES,GLOVER RD @ SMITH CRES,49.128950,-122.621073,ZN 99, ,0,
7267,57196,NB GLOVER RD FS 76A AVE,GLOVER RD @ 76A AVE,49.143103,-122.602067,ZN 99, ,0,
7268,57197,NB GLOVER RD NS 79 AVE,GLOVER RD @ 79 AVE,49.146071,-122.598945,ZN 99, ,0,
7269,57198,NB GLOVER RD FS 88 AVE,GLOVER RD @ 88 AVE,49.163011,-122.585489,ZN 99, ,0,
7270,57199,NB GLOVER RD FS SAINT ANDREWS AVE,GLOVER RD @ SAINT ANDREWS AVE,49.166746,-122.581642,ZN 99, ,0,
7272,57201,SB TRATTLE ST FS 96 AVE,TRATTLE ST @ 96 AVE,49.170709,-122.587075,ZN 99, ,0,
7273,57202,SB TRATTLE ST AT 9100 BLOCK,TRATTLE ST @ 9100 BLOCK,49.168085,-122.588793,ZN 99, ,0,
7274,57203,SB TRATTLE ST FS HOUSTON AVE,TRATTLE ST @ HOUSTON AVE,49.165034,-122.589669,ZN 99, ,0,
7275,57204,WB 88 AVE FS TRATTLE ST,88 AVE @ TRATTLE ST,49.162815,-122.590789,ZN 99, ,0,
7276,57205,WB 88 AVE FS WRIGHT ST,88 AVE @ WRIGHT ST,49.162859,-122.593568,ZN 99, ,0,
7277,57206,WB 88 AVE FS 222A ST,88 AVE @ 222A ST,49.162828,-122.607597,ZN 99, ,0,
7278,57207,WB 88 AVE AT 22000 BLOCK,88 AVE @ 22000 BLOCK,49.162682,-122.615140,ZN 99, ,0,
7279,57208,WB 88 AVE FS 216 ST,88 AVE @ 216 ST,49.162059,-122.625264,ZN 99, ,0,
7280,57209,WB 88 AVE FS 214B ST,88 AVE @ 214B ST,49.162156,-122.628438,ZN 99, ,0,
7286,57215,NB 212 ST NS 93 AVE,212 ST @ 93 AVE,49.171069,-122.635126,ZN 99, ,0,
7288,57217,NB 210 ST FS 95A AVE,210 ST @ 95A AVE,49.176303,-122.638978,ZN 99, ,0,
7271,57200,WB 96 AVE FS GLOVER RD,96 AVE @ GLOVER RD,49.168618,-122.580365,ZN 99, ,0,
8995,58335,NB 212 ST FS 92 AVE,212 ST @ 92 AVE,49.169770,-122.634925,ZN 99, ,0,
9438,58490,NB 210 ST FS 93B AVE,210 ST @ 93B AVE,49.173210,-122.638781,ZN 99, ,0,
10128,59487,NB GLOVER RD FS HWY 10 BYPASS,GLOVER RD @ HWY 10 BYPASS,49.135761,-122.611029,ZN 99, ,0,
10606,59853,NB GLOVER RD FS RAWLISON CRES,GLOVER RD @ RAWLISON CRES,49.154475,-122.590858,ZN 99, ,0,
11801,61719,CARVOLTH EXCHANGE BAY 11,CARVOLTH EXCHANGE @ BAY 11,49.160528,-122.660365,ZN 99, ,0,
12038,61929,NB GLOVER RD NS TELEGRAPH TRAIL,GLOVER RD @ TELEGRAPH TRAIL,49.149732,-122.594593,ZN 99, ,0,
7167,57098,SB 204 ST FS DOUGLAS CRES,204 ST @ DOUGLAS CRES,49.103151,-122.656680,ZN 99, ,0,
7168,57099,SB 204 ST FS 54 AVE,204 ST @ 54 AVE,49.099993,-122.656830,ZN 99, ,0,
5346,55293,EB 53 AVE FS 204 ST,53 AVE @ 204 ST,49.098414,-122.656018,ZN 99, ,0,
5347,55294,EB 51B AVE FS 206 ST,51B AVE @ 206 ST,49.096723,-122.651206,ZN 99, ,0,
5348,55295,EB 51B AVE FS 207 ST,51B AVE @ 207 ST,49.096390,-122.648927,ZN 99, ,0,
5349,55296,NB 208 ST FS 51B AVE,208 ST @ 51B AVE,49.096885,-122.646465,ZN 99, ,0,
7352,57279,EB 52 AVE FS 216 ST,52 AVE @ 216 ST,49.097397,-122.623457,ZN 99, ,0,
7353,57280,EB 52 AVE FS 217A ST,52 AVE @ 217A ST,49.096671,-122.620097,ZN 99, ,0,
7354,57281,EB 52 AVE FS 219 ST,52 AVE @ 219 ST,49.096725,-122.615796,ZN 99, ,0,
7357,57284,SB 222 ST FS FRASER HWY,222 ST @ FRASER HWY,49.090706,-122.608284,ZN 99, ,0,
7249,57178,WB 48 AVE FS 222 ST,48 AVE @ 222 ST,49.089465,-122.608714,ZN 99, ,0,
7250,57179,WB 48 AVE FS 221 ST,48 AVE @ 221 ST,49.089474,-122.612010,ZN 99, ,0,
7251,57180,WB 48 AVE NS 219 ST,48 AVE @ 219 ST,49.089492,-122.616400,ZN 99, ,0,
7253,57182,WB 48 AVE FS 214A ST,48 AVE @ 214A ST,49.089514,-122.629793,ZN 99, ,0,
7254,57183,WB 48 AVE AT 210 ST,48 AVE @ 210 ST,49.089620,-122.642152,ZN 99, ,0,
7255,57184,WB 48 AVE FS 209 ST,48 AVE @ 209 ST,49.089635,-122.645176,ZN 99, ,0,
7155,57087,SB 208 ST FS 46A AVE,208 ST @ 46A AVE,49.086172,-122.647075,ZN 99, ,0,
7156,57088,SB 208 ST NS 44 AVE,208 ST @ 44 AVE,49.082487,-122.647209,ZN 99, ,0,
8923,58571,EB OLD YALE RD NS 220 ST,OLD YALE RD @ 220 ST,49.087941,-122.615547,ZN 99, ,0,
8924,58536,WB 46 AVE FS 220 ST,46 AVE @ 220 ST,49.085841,-122.615059,ZN 99, ,0,
8925,58537,WB 46 AVE NS 217B ST,46 AVE @ 217B ST,49.085862,-122.618952,ZN 99, ,0,
8926,58538,WB 46 AVE NS 216 ST,46 AVE @ 216 ST,49.085893,-122.624160,ZN 99, ,0,
8927,58539,NB 216 ST FS 47A AVE,216 ST @ 47A AVE,49.088464,-122.624595,ZN 99, ,0,
8928,58540,SB 208 ST NS GRADE CRES,208 ST @ GRADE CRES,49.087954,-122.647018,ZN 99, ,0,
8929,58541,SB 208 ST AT 45A AVE,208 ST @ 45A AVE,49.084470,-122.647110,ZN 99, ,0,
7355,57282,SB 221A ST AT LANGLEY MEMORIAL HOSPITAL,221A ST @ LANGLEY MEMORIAL HOSPITAL,49.095555,-122.610324,ZN 99, ,0,
7356,57283,EB 50 AVE FS 221A ST,50 AVE @ 221A ST,49.092966,-122.609488,ZN 99, ,0,
9058,58509,SB 222 ST FS 50 AVE,222 ST @ 50 AVE,49.092550,-122.607442,ZN 99, ,0,
9556,59191,NB 208 ST CAUSEWAY NS FRASER HWY,LANGLEY BYPASS @ FRASER HWY,49.100626,-122.643747,ZN 99, ,0,
7303,57232,SB 210 ST FS 95A AVE,210 ST @ 95A AVE,49.175524,-122.639101,ZN 99, ,0,
7304,57233,SB 210 ST FS 93A AVE,210 ST @ 93A AVE,49.172184,-122.638886,ZN 99, ,0,
7305,57234,SB 212 ST NS 92 AVE,212 ST @ 92 AVE,49.170384,-122.635102,ZN 99, ,0,
7313,57242,EB 88 AVE FS 216 ST,88 AVE @ 216 ST,49.161849,-122.623415,ZN 99, ,0,
7314,57243,EB 88 AVE AT 22000 BLOCK,88 AVE @ 22000 BLOCK,49.162633,-122.614152,ZN 99, ,0,
7315,57244,EB 88 AVE NS 222A ST,88 AVE @ 222A ST,49.162755,-122.607616,ZN 99, ,0,
7316,57245,EB 88 AVE FS WRIGHT ST,88 AVE @ WRIGHT ST,49.162722,-122.592694,ZN 99, ,0,
7317,57246,NB TRATTLE ST FS 88 AVE,TRATTLE ST @ 88 AVE,49.163141,-122.590039,ZN 99, ,0,
7318,57247,NB TRATTLE ST FS HOUSTON AVE,TRATTLE ST @ HOUSTON AVE,49.165546,-122.589368,ZN 99, ,0,
7319,57248,NB TRATTLE ST AT 9000 BLOCK,TRATTLE ST @ 9000 BLOCK,49.167916,-122.588666,ZN 99, ,0,
7320,57249,EB 96 AVE FS TRATTLE ST,96 AVE @ TRATTLE ST,49.170739,-122.586308,ZN 99, ,0,
7322,57251,SB GLOVER RD FS SAINT ANDREWS AVE,GLOVER RD @ SAINT ANDREWS AVE,49.166060,-122.582567,ZN 99, ,0,
7323,57252,SB GLOVER RD FS 88 AVE,GLOVER RD @ 88 AVE,49.162065,-122.586720,ZN 99, ,0,
7324,57253,SB GLOVER RD FS 79 AVE,GLOVER RD @ 79 AVE,49.146227,-122.599009,ZN 99, ,0,
7325,57254,SB GLOVER RD NS LABONTE RD,GLOVER RD @ LABONTE RD,49.142894,-122.602681,ZN 99, ,0,
7326,57255,SB GLOVER RD FS CRUSH CRES,GLOVER RD @ CRUSH CRES,49.126248,-122.625337,ZN 99, ,0,
7328,57257,SB GLOVER RD AT 5900 BLOCK,GLOVER RD @ 5900 BLOCK,49.110099,-122.648451,ZN 99, ,0,
7321,57250,EB 96 AVE NS GLOVER RD,96 AVE @ GLOVER RD,49.168656,-122.580881,ZN 99, ,0,
10129,59488,SB GLOVER RD NS HWY 10 BYPASS,GLOVER RD @ HWY 10 BYPASS,49.135879,-122.611229,ZN 99, ,0,
10605,59854,SB GLOVER RD NS RAWLISON CRES,GLOVER RD @ RAWLISON CRES,49.154497,-122.591043,ZN 99, ,0,
10625,59811,SB GLOVER RD FS DUNCAN WAY,GLOVER RD @ DUNCAN WAY,49.108972,-122.649861,ZN 99, ,0,
12039,61928,SB GLOVER RD FS TELEGRAPH TRAIL,GLOVER RD @ TELEGRAPH TRAIL,49.149783,-122.594780,ZN 99, ,0,
12366,60194,NB SUSSEX AVE NS BERESFORD ST,SUSSEX AVE @ BERESFORD ST,49.224518,-123.002248,ZN 99, ,0,
2012,51995,EB IMPERIAL ST FS PATTERSON AVE,IMPERIAL ST @ PATTERSON AVE,49.221864,-123.012057,ZN 99, ,0,
10235,59678,NB PATTERSON AVE FS RUMBLE ST,PATTERSON AVE @ RUMBLE ST,49.215170,-123.012299,ZN 99, ,0,
10237,59667,EB IMPERIAL ST FS MCKAY AVE,IMPERIAL ST @ MCKAY AVE,49.221879,-123.008378,ZN 99, ,0,
10238,59666,NB SUSSEX AVE FS IMPERIAL ST,SUSSEX AVE @ IMPERIAL ST,49.222173,-123.004707,ZN 99, ,0,
10603,59676,NB PATTERSON AVE FS VICTORY ST,PATTERSON AVE @ VICTORY ST,49.218593,-123.012359,ZN 99, ,0,
2019,52002,SB MCKAY AVE FS MAYWOOD ST,MCKAY AVE @ MAYWOOD ST,49.223341,-123.009060,ZN 99, ,0,
2020,52003,WB IMPERIAL ST FS MCKAY AVE,IMPERIAL ST @ MCKAY AVE,49.222002,-123.009479,ZN 99, ,0,
10230,59665,WB MAYWOOD ST FS TELFORD AVE,MAYWOOD ST @ TELFORD AVE,49.222718,-123.006607,ZN 99, ,0,
10231,59675,SB PATTERSON AVE FS IMPERIAL ST,PATTERSON AVE @ IMPERIAL ST,49.221627,-123.012703,ZN 99, ,0,
10232,59677,SB PATTERSON AVE FS VICTORY ST,PATTERSON AVE @ VICTORY ST,49.218126,-123.012508,ZN 99, ,0,
10233,59679,SB PATTERSON AVE FS RUMBLE ST,PATTERSON AVE @ RUMBLE ST,49.214601,-123.012487,ZN 99, ,0,
10376,59780,SB PATTERSON AVE FS CLINTON ST,PATTERSON AVE @ CLINTON ST,49.212628,-123.012492,ZN 99, ,0,
10831,60986,WB 68 AVE FS 204A ST,68 AVE @ 204A ST,49.126204,-122.656122,ZN 99, ,0,
10833,60983,SB 203 ST FS 68 AVE,203 ST @ 68 AVE,49.125762,-122.660440,ZN 99, ,0,
12081,61945,EB MUFFORD CRES FS 62 AVE,MUFFORD CRES @ 62 AVE,49.114670,-122.646829,ZN 99, ,0,
5359,55306,WB 53 AVE FS 204 ST,53 AVE @ 204 ST,49.098547,-122.658199,ZN 99, ,0,
9492,58961,TOYS R US WILLOWBROOK  MALL,WILLOWBROOK MALL ACCESS @ 197 ST,49.115168,-122.677037,ZN 99, ,0,
9302,58942,NB MALL ACCESS RD AT 6400 BLOCK,MALL ACCESS RD @ 6400 BLOCK,49.120448,-122.663502,ZN 99, ,0,
9300,58939,EB 66 AVE AT 20200 BLOCK,66 AVE @ 20200 BLOCK,49.122560,-122.663247,ZN 99, ,0,
9298,58937,SB 203 ST FS 66 AVE,203 ST @ 66 AVE,49.122252,-122.660207,ZN 99, ,0,
9296,58935,SB 203 ST FS 65 AVE,203 ST @ 65 AVE,49.120235,-122.660233,ZN 99, ,0,
9403,58920,SB 208 ST FS 56 AVE,208 ST @ 56 AVE,49.104347,-122.646855,ZN 99, ,0,
9404,58917,SB 208 ST FS FRASER HWY,208 ST @ FRASER HWY,49.101961,-122.646940,ZN 99, ,0,
9405,58915,WB DOUGLAS CRES FS 207 ST,DOUGLAS CRES @ 207 ST,49.102175,-122.649449,ZN 99, ,0,
9406,58913,SB 206 ST FS DOUGLAS CRES,206 ST @ DOUGLAS CRES,49.102223,-122.651893,ZN 99, ,0,
9407,58911,SB 53A AVE NS 205 ST,53A AVE @ 205 ST,49.099273,-122.652663,ZN 99, ,0,
5380,55327,NB 197 ST FS WILLOWBROOK DR,197 ST @ WILLOWBROOK DR,49.117256,-122.676950,ZN 99, ,0,
10837,60992,EB 66 AVE AT 20400 BLOCK,66 AVE @ 20400 BLOCK,49.122499,-122.655434,ZN 99, ,0,
10828,60990,NB 206 ST FS 66 AVE,206 ST @ 66 AVE,49.122855,-122.651312,ZN 99, ,0,
9297,59592,NB 203 ST NS 65 AVE,203 ST @ 65 AVE,49.120275,-122.659942,ZN 99, ,0,
9299,58938,WB 66 AVE FS 203 ST,66 AVE @ 203 ST,49.122631,-122.660658,ZN 99, ,0,
9301,58941,SB MALL ACCESS RD AT 6500 BLOCK,MALL ACCESS RD @ 6500 BLOCK,49.121260,-122.663769,ZN 99, ,0,
9400,58910,NB 53A AVE FS 51B AVE,53A AVE @ 51B AVE,49.098716,-122.653129,ZN 99, ,0,
9401,58912,NB 206 ST AT 5400 BLOCK,206 ST @ 5400 BLOCK,49.101561,-122.651667,ZN 99, ,0,
9402,58914,EB DOUGLAS CRES FS 206 ST,DOUGLAS CRES @ 206 ST,49.102473,-122.651293,ZN 99, ,0,
9410,58919,NB 208 ST FS FRASER HWY,208 ST @ FRASER HWY,49.103309,-122.646674,ZN 99, ,0,
9436,58918,EB DOUGLAS CRES NS 208 ST,DOUGLAS CRES @ 208 ST,49.101492,-122.647183,ZN 99, ,0,
10835,60982,NB 203 ST FS 66 AVE,203 ST @ 66 AVE,49.123037,-122.659892,ZN 99, ,0,
10836,60984,EB 68 AVE FS 203 ST,68 AVE @ 203 ST,49.126123,-122.659201,ZN 99, ,0,
10832,60985,EB 68 AVE FS 204A ST,68 AVE @ 204A ST,49.126097,-122.655203,ZN 99, ,0,
10834,60988,SB 206 ST FS 68 AVE,206 ST @ 68 AVE,49.125666,-122.651681,ZN 99, ,0,
10838,60989,SB 206 ST NS 66 AVE,206 ST @ 66 AVE,49.122894,-122.651491,ZN 99, ,0,
10830,60991,WB 66 AVE AT 20400 BLOCK,66 AVE @ 20400 BLOCK,49.122624,-122.655470,ZN 99, ,0,
12082,61944,WB MUFFORD CRES FS 62 AVE,MUFFORD CRES @ 62 AVE,49.115271,-122.647561,ZN 99, ,0,
7148,57080,SB 203 ST FS MICHAUD CRES,203 ST @ MICHAUD CRES,49.102383,-122.659820,ZN 99, ,0,
7149,57081,SB 203 ST FS 54 AVE,203 ST @ 54 AVE,49.100074,-122.659907,ZN 99, ,0,
5345,55292,EB 53 AVE FS 203 ST,53 AVE @ 203 ST,49.098395,-122.659002,ZN 99, ,0,
2014,51997,WB MAYWOOD ST FS MCKAY AVE,MAYWOOD ST @ MCKAY AVE,49.223972,-123.009357,ZN 99, ,0,
2677,52652,SB ROYAL OAK AVE FS RUMBLE ST,ROYAL OAK AVE @ RUMBLE ST,49.214361,-122.988571,ZN 99, ,0,
2678,52653,EB CLINTON ST FS ROYAL OAK AVE,CLINTON ST @ ROYAL OAK AVE,49.212970,-122.987977,ZN 99, ,0,
2679,52654,EB CLINTON ST FS ROSLYN AVE,CLINTON ST @ ROSLYN AVE,49.212987,-122.985365,ZN 99, ,0,
2680,52655,EB CLINTON ST FS MACPHERSON AVE,CLINTON ST @ MACPHERSON AVE,49.212957,-122.982683,ZN 99, ,0,
2681,52656,EB CLINTON ST FS PLUM AVE,CLINTON ST @ PLUM AVE,49.212929,-122.979838,ZN 99, ,0,
2682,52657,EB CLINTON ST FS BULLER AVE,CLINTON ST @ BULLER AVE,49.212911,-122.977071,ZN 99, ,0,
2683,52658,EB CLINTON ST FS CURRAGH AVE,CLINTON ST @ CURRAGH AVE,49.212889,-122.974424,ZN 99, ,0,
10242,59682,EB RUMBLE ST FS SUSSEX AVE,RUMBLE ST @ SUSSEX AVE,49.214778,-123.004608,ZN 99, ,0,
10801,59684,EB RUMBLE ST FS GRAY AVE,RUMBLE ST @ GRAY AVE,49.214781,-122.999096,ZN 99, ,0,
10629,60763,NB 198 ST FS WILLOWBROOK DR,198 ST @ WILLOWBROOK DR,49.118016,-122.674614,ZN 99, ,0,
10598,60521,NB 180 ST FS 55 AVE,180 ST @ 55 AVE,49.102886,-122.723724,ZN 99, ,0,
6037,55980,SB 176A ST FS 60 AVE,176A ST @ 60 AVE,49.110880,-122.733805,ZN 99, ,0,
6038,55981,SB 176A ST NS 58A AVE,176A ST @ 58A AVE,49.109059,-122.733788,ZN 99, ,0,
10689,60770,SB 188 ST FS 70 AVE,188 ST @ 70 AVE,49.129555,-122.701763,ZN 99, ,0,
10690,60784,SB 188 ST FS 68 AVE,188 ST @ 68 AVE,49.125409,-122.701802,ZN 99, ,0,
10692,60774,SB 184 ST FS 64 AVE,184 ST @ 64 AVE,49.118010,-122.712661,ZN 99, ,0,
10693,60775,SB 184 ST FS 63 AVE,184 ST @ 63 AVE,49.115861,-122.712713,ZN 99, ,0,
10695,60782,EB 57 AVE FS 176A ST,57 AVE @ 176A ST,49.105915,-122.732833,ZN 99, ,0,
11361,61416,WB 68 AVE FS 194 ST,68 AVE @ 194 ST,49.126433,-122.686138,ZN 99, ,0,
11576,61542,NB 194 ST FS 66 AVE,194 ST @ 66 AVE,49.124011,-122.685224,ZN 99, ,0,
11578,61541,NB 194 ST FS 64 AVE,194 ST @ 64 AVE,49.119498,-122.685263,ZN 99, ,0,
11593,60771,SB 188 ST FS FRASER HWY,188 ST @ FRASER HWY,49.123019,-122.701881,ZN 99, ,0,
11612,60768,WB 72 AVE FS 190 ST,72 AVE @ 190 ST,49.133647,-122.696881,ZN 99, ,0,
11899,61763,NB 192 ST FS 68 AVE,192 ST @ 68 AVE,49.126705,-122.690739,ZN 99, ,0,
11900,60766,NB 192 ST FS 70 AVE,192 ST @ 70 AVE,49.130327,-122.690724,ZN 99, ,0,
11903,60767,WB 72 AVE FS 192 ST,72 AVE @ 192 ST,49.133736,-122.691418,ZN 99, ,0,
10628,60754,NB 188 ST FS 64 AVE,188 ST @ 64 AVE,49.119726,-122.701633,ZN 99, ,0,
10671,60750,NB 184 ST FS 60 AVE,184 ST @ 60 AVE,49.111824,-122.712514,ZN 99, ,0,
10672,60751,NB 184 ST AT 6200 BLOCK,184 ST @ 6200 BLOCK,49.115340,-122.712489,ZN 99, ,0,
10673,60755,NB 188 ST FS FRASER HWY,188 ST @ FRASER HWY,49.124045,-122.701454,ZN 99, ,0,
10675,60756,NB 188 ST FS 70 AVE,188 ST @ 70 AVE,49.130061,-122.701575,ZN 99, ,0,
10700,60780,NB 176A ST FS 57 AVE,176A ST @ 57 AVE,49.106322,-122.733595,ZN 99, ,0,
10701,60779,NB 176A ST FS 58A AVE,176A ST @ 58A AVE,49.108947,-122.733607,ZN 99, ,0,
10702,60778,NB 176A ST NS 60 AVE,176A ST @ 60 AVE,49.110713,-122.733614,ZN 99, ,0,
11365,61414,EB 68 AVE FS 192 ST,68 AVE @ 192 ST,49.126318,-122.690377,ZN 99, ,0,
11568,60781,WB 57 AVE FS 177B ST,57 AVE @ 177B ST,49.106067,-122.730864,ZN 99, ,0,
11577,61543,SB 194 ST FS 66 AVE,194 ST @ 66 AVE,49.123365,-122.685416,ZN 99, ,0,
11580,61540,SB 194 ST FS 68 AVE,194 ST @ 68 AVE,49.125636,-122.685414,ZN 99, ,0,
